pair_id,cluster,method,TM1_max,TM2_max,TM1_mean,TM2_mean,TMdiff_max,TMdiff_mean,n_models,n_toward_f1,n_toward_f2,vote_frac_f1,pref,TMdiff_centered,pref_centered,pair_median_used,t1_recall,t2_recall,metric_used,ddg_bias_mean,ddg_bias_std,ddg_sum_F1_mean,ddg_sum_F2_mean
4rwqB_4rwnA,ShallowMsa_051,DDG,-69.4579,-86.0365,-69.4579,-86.0365,16.5785,16.5785,10,10,0,1.0,F1,0.6885,Amb,15.89,,,ddg_kcal_per_mol(delta=1.0),16.5785,6.6636,69.4579,86.0365
4rwqB_4rwnA,ShallowMsa_052,DDG,-97.2802,-114.3792,-97.2802,-114.3792,17.099,17.099,10,10,0,1.0,F1,1.209,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),17.099,5.6008,97.2802,114.3792
4rwqB_4rwnA,ShallowMsa_053,DDG,-96.3191,-113.2431,-96.3191,-113.2431,16.9239,16.9239,10,10,0,1.0,F1,1.0339,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),16.9239,5.1092,96.3191,113.2431
4rwqB_4rwnA,ShallowMsa_054,DDG,-53.8623,-64.4384,-53.8623,-64.4384,10.5761,10.5761,10,10,0,1.0,F1,-5.3139,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),10.5761,3.2877,53.8623,64.4384
4rwqB_4rwnA,ShallowMsa_055,DDG,-67.5623,-81.0442,-67.5623,-81.0442,13.4819,13.4819,10,10,0,1.0,F1,-2.4081,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),13.4819,8.8769,67.5623,81.0442
4rwqB_4rwnA,ShallowMsa_056,DDG,-73.2465,-87.7254,-73.2465,-87.7254,14.4788,14.4788,10,10,0,1.0,F1,-1.4112,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),14.4788,1.4562,73.2465,87.7254
4rwqB_4rwnA,ShallowMsa_057,DDG,-74.5217,-85.6635,-74.5217,-85.6635,11.1418,11.1418,10,10,0,1.0,F1,-4.7482,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),11.1418,3.6718,74.5217,85.6635
4rwqB_4rwnA,ShallowMsa_058,DDG,-63.1917,-80.5078,-63.1917,-80.5078,17.3161,17.3161,10,10,0,1.0,F1,1.4261,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),17.3161,5.4291,63.1917,80.5078
4rwqB_4rwnA,ShallowMsa_059,DDG,-92.6208,-108.9253,-92.6208,-108.9253,16.3044,16.3044,10,10,0,1.0,F1,0.4144,Amb,15.89,,,ddg_kcal_per_mol(delta=1.0),16.3044,4.1347,92.6208,108.9253
4rwqB_4rwnA,ShallowMsa_060,DDG,-35.1159,-47.1058,-35.1159,-47.1058,11.9898,11.9898,10,10,0,1.0,F1,-3.9002,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),11.9898,1.4344,35.1159,47.1058
4rwqB_4rwnA,ShallowMsa_061,DDG,-64.4203,-79.2578,-64.4203,-79.2578,14.8375,14.8375,10,10,0,1.0,F1,-1.0525,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),14.8375,6.804,64.4203,79.2578
4rwqB_4rwnA,ShallowMsa_062,DDG,-19.4267,-28.7348,-19.4267,-28.7348,9.3081,9.3081,10,10,0,1.0,F1,-6.5819,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),9.3081,6.4852,19.4267,28.7348
4rwqB_4rwnA,ShallowMsa_063,DDG,-32.1951,-46.137,-32.1951,-46.137,13.9419,13.9419,10,10,0,1.0,F1,-1.9481,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),13.9419,5.962,32.1951,46.137
4rwqB_4rwnA,ShallowMsa_064,DDG,-79.6969,-94.3262,-79.6969,-94.3262,14.6293,14.6293,10,10,0,1.0,F1,-1.2607,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),14.6293,2.8213,79.6969,94.3262
4rwqB_4rwnA,ShallowMsa_065,DDG,-75.837,-97.8583,-75.837,-97.8583,22.0213,22.0213,10,10,0,1.0,F1,6.1313,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),22.0213,5.4249,75.837,97.8583
4rwqB_4rwnA,ShallowMsa_066,DDG,-33.6936,-51.6358,-33.6936,-51.6358,17.9423,17.9423,10,10,0,1.0,F1,2.0523,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),17.9423,4.1561,33.6936,51.6358
4rwqB_4rwnA,ShallowMsa_067,DDG,-72.5552,-86.0024,-72.5552,-86.0024,13.4472,13.4472,10,10,0,1.0,F1,-2.4428,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),13.4472,1.0896,72.5552,86.0024
4rwqB_4rwnA,ShallowMsa_068,DDG,-74.6404,-91.307,-74.6404,-91.307,16.6666,16.6666,10,10,0,1.0,F1,0.7766,Amb,15.89,,,ddg_kcal_per_mol(delta=1.0),16.6666,3.2567,74.6404,91.307
4rwqB_4rwnA,ShallowMsa_069,DDG,-68.9603,-94.0654,-68.9603,-94.0654,25.105,25.105,10,10,0,1.0,F1,9.215,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),25.105,6.3939,68.9603,94.0654
4rwqB_4rwnA,ShallowMsa_070,DDG,-57.5843,-70.9749,-57.5843,-70.9749,13.3906,13.3906,10,10,0,1.0,F1,-2.4994,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),13.3906,3.4203,57.5843,70.9749
4rwqB_4rwnA,ShallowMsa_071,DDG,-24.3711,-36.3597,-24.3711,-36.3597,11.9886,11.9886,10,10,0,1.0,F1,-3.9014,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),11.9886,2.2224,24.3711,36.3597
4rwqB_4rwnA,ShallowMsa_072,DDG,-117.3948,-143.2288,-117.3948,-143.2288,25.834,25.834,10,10,0,1.0,F1,9.944,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),25.834,3.3797,117.3948,143.2288
4rwqB_4rwnA,ShallowMsa_073,DDG,-70.003,-82.1462,-70.003,-82.1462,12.1433,12.1433,10,10,0,1.0,F1,-3.7467,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),12.1433,2.1913,70.003,82.1462
4rwqB_4rwnA,ShallowMsa_074,DDG,-74.8852,-87.7242,-74.8852,-87.7242,12.839,12.839,10,10,0,1.0,F1,-3.051,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),12.839,0.9267,74.8852,87.7242
4rwqB_4rwnA,ShallowMsa_075,DDG,-78.4486,-97.9334,-78.4486,-97.9334,19.4849,19.4849,10,10,0,1.0,F1,3.5949,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),19.4849,5.8683,78.4486,97.9334
4rwqB_4rwnA,ShallowMsa_076,DDG,-49.5488,-66.7593,-49.5488,-66.7593,17.2105,17.2105,10,10,0,1.0,F1,1.3205,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),17.2105,2.9423,49.5488,66.7593
4rwqB_4rwnA,ShallowMsa_077,DDG,-64.0051,-78.7771,-64.0051,-78.7771,14.7719,14.7719,10,10,0,1.0,F1,-1.1181,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),14.7719,4.8122,64.0051,78.7771
4rwqB_4rwnA,ShallowMsa_078,DDG,-118.4762,-132.8903,-118.4762,-132.8903,14.4141,14.4141,10,10,0,1.0,F1,-1.4759,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),14.4141,7.4374,118.4762,132.8903
4rwqB_4rwnA,ShallowMsa_079,DDG,-87.6167,-109.0931,-87.6167,-109.0931,21.4764,21.4764,10,10,0,1.0,F1,5.5864,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),21.4764,3.4169,87.6167,109.0931
4rwqB_4rwnA,ShallowMsa_080,DDG,-77.704,-101.7176,-77.704,-101.7176,24.0136,24.0136,10,10,0,1.0,F1,8.1236,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),24.0136,2.3956,77.704,101.7176
4rwqB_4rwnA,ShallowMsa_081,DDG,-66.4008,-80.6802,-66.4008,-80.6802,14.2794,14.2794,10,10,0,1.0,F1,-1.6106,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),14.2794,1.6103,66.4008,80.6802
4rwqB_4rwnA,ShallowMsa_082,DDG,-83.1509,-97.1813,-83.1509,-97.1813,14.0304,14.0304,10,10,0,1.0,F1,-1.8596,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),14.0304,1.3483,83.1509,97.1813
4rwqB_4rwnA,ShallowMsa_083,DDG,-76.6902,-90.8381,-76.6902,-90.8381,14.1479,14.1479,10,10,0,1.0,F1,-1.7421,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),14.1479,1.3776,76.6902,90.8381
4rwqB_4rwnA,ShallowMsa_084,DDG,-68.8386,-79.2671,-68.8386,-79.2671,10.4285,10.4285,10,10,0,1.0,F1,-5.4615,F2,15.89,,,ddg_kcal_per_mol(delta=1.0),10.4285,2.0155,68.8386,79.2671
4rwqB_4rwnA,ShallowMsa_085,DDG,-77.6837,-97.5073,-77.6837,-97.5073,19.8236,19.8236,10,10,0,1.0,F1,3.9336,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),19.8236,5.8028,77.6837,97.5073
4rwqB_4rwnA,ShallowMsa_086,DDG,-77.1892,-101.9249,-77.1892,-101.9249,24.7357,24.7357,10,10,0,1.0,F1,8.8457,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),24.7357,5.4312,77.1892,101.9249
4rwqB_4rwnA,ShallowMsa_087,DDG,-122.925,-141.4179,-122.925,-141.4179,18.4929,18.4929,10,10,0,1.0,F1,2.6029,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),18.4929,3.4456,122.925,141.4179
4rwqB_4rwnA,ShallowMsa_088,DDG,-123.8853,-144.5884,-123.8853,-144.5884,20.7031,20.7031,10,10,0,1.0,F1,4.8131,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),20.7031,6.227,123.8853,144.5884
4rwqB_4rwnA,ShallowMsa_089,DDG,-81.8639,-101.2595,-81.8639,-101.2595,19.3956,19.3956,10,10,0,1.0,F1,3.5056,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),19.3956,3.447,81.8639,101.2595
4rwqB_4rwnA,ShallowMsa_090,DDG,-73.2473,-88.1562,-73.2473,-88.1562,14.9089,14.9089,10,10,0,1.0,F1,-0.9811,Amb,15.89,,,ddg_kcal_per_mol(delta=1.0),14.9089,3.2011,73.2473,88.1562
4rwqB_4rwnA,ShallowMsa_091,DDG,-76.3813,-95.3315,-76.3813,-95.3315,18.9502,18.9502,10,10,0,1.0,F1,3.0602,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),18.9502,3.8675,76.3813,95.3315
4rwqB_4rwnA,ShallowMsa_092,DDG,-47.8981,-65.3888,-47.8981,-65.3888,17.4908,17.4908,10,10,0,1.0,F1,1.6008,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),17.4908,6.5849,47.8981,65.3888
4rwqB_4rwnA,ShallowMsa_093,DDG,-118.2841,-140.0257,-118.2841,-140.0257,21.7416,21.7416,10,10,0,1.0,F1,5.8516,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),21.7416,4.0795,118.2841,140.0257
4rwqB_4rwnA,ShallowMsa_094,DDG,-120.6109,-146.656,-120.6109,-146.656,26.045,26.045,10,10,0,1.0,F1,10.155,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),26.045,4.2642,120.6109,146.656
4rwqB_4rwnA,ShallowMsa_095,DDG,-104.8552,-123.2118,-104.8552,-123.2118,18.3566,18.3566,10,10,0,1.0,F1,2.4666,F1,15.89,,,ddg_kcal_per_mol(delta=1.0),18.3566,5.509,104.8552,123.2118
4rwqB_4rwnA,ShallowMsa_000,Boltz2,0.31,0.3019,0.31,0.3019,0.0081,0.0081,1,1,0,1.0,Amb,0.0113,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_001,Boltz2,0.3182,0.3186,0.3182,0.3186,-0.0005,-0.0005,1,0,1,0.0,Amb,0.0027,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_002,Boltz2,0.2753,0.2753,0.2753,0.2753,-0.0,-0.0,1,0,1,0.0,Amb,0.0032,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_003,Boltz2,0.3609,0.337,0.3609,0.337,0.0239,0.0239,1,1,0,1.0,Amb,0.0271,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_004,Boltz2,0.3123,0.3346,0.3123,0.3346,-0.0223,-0.0223,1,0,1,0.0,Amb,-0.0191,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_005,Boltz2,0.3081,0.3104,0.3081,0.3104,-0.0023,-0.0023,1,0,1,0.0,Amb,0.0009,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_006,Boltz2,0.3314,0.3016,0.3314,0.3016,0.0298,0.0298,1,1,0,1.0,Amb,0.033,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_007,Boltz2,0.3252,0.3385,0.3252,0.3385,-0.0133,-0.0133,1,0,1,0.0,Amb,-0.0101,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_008,Boltz2,0.3119,0.2998,0.3119,0.2998,0.0121,0.0121,1,1,0,1.0,Amb,0.0153,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_009,Boltz2,0.2878,0.3,0.2878,0.3,-0.0122,-0.0122,1,0,1,0.0,Amb,-0.009,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_010,Boltz2,0.3325,0.2986,0.3325,0.2986,0.0339,0.0339,1,1,0,1.0,Amb,0.0371,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_011,Boltz2,0.2969,0.3068,0.2969,0.3068,-0.0098,-0.0098,1,0,1,0.0,Amb,-0.0066,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_012,Boltz2,0.2983,0.3071,0.2983,0.3071,-0.0088,-0.0088,1,0,1,0.0,Amb,-0.0056,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_013,Boltz2,0.2827,0.3121,0.2827,0.3121,-0.0293,-0.0293,1,0,1,0.0,Amb,-0.0261,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_014,Boltz2,0.3033,0.2981,0.3033,0.2981,0.0053,0.0053,1,1,0,1.0,Amb,0.0085,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_015,Boltz2,0.28,0.2828,0.28,0.2828,-0.0028,-0.0028,1,0,1,0.0,Amb,0.0004,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_016,Boltz2,0.3222,0.3071,0.3222,0.3071,0.0151,0.0151,1,1,0,1.0,Amb,0.0183,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_017,Boltz2,0.2917,0.2914,0.2917,0.2914,0.0003,0.0003,1,1,0,1.0,Amb,0.0035,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_018,Boltz2,0.3065,0.3001,0.3065,0.3001,0.0064,0.0064,1,1,0,1.0,Amb,0.0096,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_019,Boltz2,0.2518,0.2648,0.2518,0.2648,-0.013,-0.013,1,0,1,0.0,Amb,-0.0098,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_020,Boltz2,0.3009,0.3027,0.3009,0.3027,-0.0017,-0.0017,1,0,1,0.0,Amb,0.0015,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_021,Boltz2,0.2778,0.2942,0.2778,0.2942,-0.0165,-0.0165,1,0,1,0.0,Amb,-0.0133,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_022,Boltz2,0.2803,0.3011,0.2803,0.3011,-0.0208,-0.0208,1,0,1,0.0,Amb,-0.0176,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_023,Boltz2,0.2909,0.3211,0.2909,0.3211,-0.0302,-0.0302,1,0,1,0.0,Amb,-0.027,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_024,Boltz2,0.3041,0.3261,0.3041,0.3261,-0.022,-0.022,1,0,1,0.0,Amb,-0.0188,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_025,Boltz2,0.2839,0.2958,0.2839,0.2958,-0.012,-0.012,1,0,1,0.0,Amb,-0.0088,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_026,Boltz2,0.3115,0.3009,0.3115,0.3009,0.0106,0.0106,1,1,0,1.0,Amb,0.0138,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_027,Boltz2,0.2776,0.2909,0.2776,0.2909,-0.0132,-0.0132,1,0,1,0.0,Amb,-0.01,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_028,Boltz2,0.3168,0.3326,0.3168,0.3326,-0.0158,-0.0158,1,0,1,0.0,Amb,-0.0126,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_029,Boltz2,0.3057,0.2816,0.3057,0.2816,0.0241,0.0241,1,1,0,1.0,Amb,0.0273,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_030,Boltz2,0.3158,0.3126,0.3158,0.3126,0.0032,0.0032,1,1,0,1.0,Amb,0.0064,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_031,Boltz2,0.3891,0.4022,0.3891,0.4022,-0.0131,-0.0131,1,0,1,0.0,Amb,-0.0099,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_032,Boltz2,0.4211,0.4108,0.4211,0.4108,0.0103,0.0103,1,1,0,1.0,Amb,0.0135,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_033,Boltz2,0.3623,0.3616,0.3623,0.3616,0.0007,0.0007,1,1,0,1.0,Amb,0.0039,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_034,Boltz2,0.2943,0.2799,0.2943,0.2799,0.0144,0.0144,1,1,0,1.0,Amb,0.0176,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_035,Boltz2,0.3899,0.3561,0.3899,0.3561,0.0338,0.0338,1,1,0,1.0,Amb,0.037,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_036,Boltz2,0.312,0.3079,0.312,0.3079,0.0041,0.0041,1,1,0,1.0,Amb,0.0073,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_037,Boltz2,0.3204,0.3344,0.3204,0.3344,-0.014,-0.014,1,0,1,0.0,Amb,-0.0108,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_038,Boltz2,0.3373,0.3545,0.3373,0.3545,-0.0172,-0.0172,1,0,1,0.0,Amb,-0.014,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_039,Boltz2,0.2837,0.3103,0.2837,0.3103,-0.0266,-0.0266,1,0,1,0.0,Amb,-0.0234,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_040,Boltz2,0.3272,0.3359,0.3272,0.3359,-0.0087,-0.0087,1,0,1,0.0,Amb,-0.0055,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_041,Boltz2,0.2867,0.2913,0.2867,0.2913,-0.0046,-0.0046,1,0,1,0.0,Amb,-0.0014,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_042,Boltz2,0.3904,0.378,0.3904,0.378,0.0124,0.0124,1,1,0,1.0,Amb,0.0156,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_043,Boltz2,0.293,0.2884,0.293,0.2884,0.0046,0.0046,1,1,0,1.0,Amb,0.0078,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_044,Boltz2,0.2839,0.2809,0.2839,0.2809,0.003,0.003,1,1,0,1.0,Amb,0.0062,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_045,Boltz2,0.3099,0.3209,0.3099,0.3209,-0.011,-0.011,1,0,1,0.0,Amb,-0.0078,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_046,Boltz2,0.3687,0.3404,0.3687,0.3404,0.0283,0.0283,1,1,0,1.0,Amb,0.0315,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_047,Boltz2,0.4467,0.4098,0.4467,0.4098,0.0369,0.0369,1,1,0,1.0,Amb,0.0401,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_048,Boltz2,0.3258,0.3322,0.3258,0.3322,-0.0063,-0.0063,1,0,1,0.0,Amb,-0.0031,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_049,Boltz2,0.3387,0.3226,0.3387,0.3226,0.0161,0.0161,1,1,0,1.0,Amb,0.0193,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_050,Boltz2,0.3442,0.315,0.3442,0.315,0.0291,0.0291,1,1,0,1.0,Amb,0.0323,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_051,Boltz2,0.2986,0.3308,0.2986,0.3308,-0.0322,-0.0322,1,0,1,0.0,Amb,-0.029,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_052,Boltz2,0.3365,0.331,0.3365,0.331,0.0055,0.0055,1,1,0,1.0,Amb,0.0087,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_053,Boltz2,0.3529,0.3432,0.3529,0.3432,0.0097,0.0097,1,1,0,1.0,Amb,0.0129,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_054,Boltz2,0.524,0.4899,0.524,0.4899,0.0341,0.0341,1,1,0,1.0,Amb,0.0373,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_055,Boltz2,0.3122,0.3189,0.3122,0.3189,-0.0067,-0.0067,1,0,1,0.0,Amb,-0.0035,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_056,Boltz2,0.3172,0.2971,0.3172,0.2971,0.0201,0.0201,1,1,0,1.0,Amb,0.0233,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_057,Boltz2,0.2757,0.2776,0.2757,0.2776,-0.0019,-0.0019,1,0,1,0.0,Amb,0.0013,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_058,Boltz2,0.4023,0.4019,0.4023,0.4019,0.0004,0.0004,1,1,0,1.0,Amb,0.0036,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_059,Boltz2,0.4082,0.4363,0.4082,0.4363,-0.0281,-0.0281,1,0,1,0.0,Amb,-0.0249,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_060,Boltz2,0.366,0.3785,0.366,0.3785,-0.0125,-0.0125,1,0,1,0.0,Amb,-0.0093,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_061,Boltz2,0.3518,0.3556,0.3518,0.3556,-0.0038,-0.0038,1,0,1,0.0,Amb,-0.0006,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_062,Boltz2,0.2808,0.3245,0.2808,0.3245,-0.0437,-0.0437,1,0,1,0.0,Amb,-0.0405,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_063,Boltz2,0.4372,0.4701,0.4372,0.4701,-0.0329,-0.0329,1,0,1,0.0,Amb,-0.0297,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_064,Boltz2,0.2593,0.2662,0.2593,0.2662,-0.0069,-0.0069,1,0,1,0.0,Amb,-0.0037,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_065,Boltz2,0.2476,0.2819,0.2476,0.2819,-0.0343,-0.0343,1,0,1,0.0,Amb,-0.0311,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_066,Boltz2,0.2828,0.275,0.2828,0.275,0.0078,0.0078,1,1,0,1.0,Amb,0.011,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_067,Boltz2,0.359,0.3391,0.359,0.3391,0.0199,0.0199,1,1,0,1.0,Amb,0.0231,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_068,Boltz2,0.3195,0.2986,0.3195,0.2986,0.0209,0.0209,1,1,0,1.0,Amb,0.0241,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_069,Boltz2,0.4171,0.4113,0.4171,0.4113,0.0058,0.0058,1,1,0,1.0,Amb,0.009,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_070,Boltz2,0.3252,0.2954,0.3252,0.2954,0.0298,0.0298,1,1,0,1.0,Amb,0.033,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_071,Boltz2,0.2916,0.2939,0.2916,0.2939,-0.0023,-0.0023,1,0,1,0.0,Amb,0.0009,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_072,Boltz2,0.4599,0.4576,0.4599,0.4576,0.0023,0.0023,1,1,0,1.0,Amb,0.0055,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_073,Boltz2,0.3172,0.3265,0.3172,0.3265,-0.0093,-0.0093,1,0,1,0.0,Amb,-0.0061,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_074,Boltz2,0.2874,0.3204,0.2874,0.3204,-0.0331,-0.0331,1,0,1,0.0,Amb,-0.0299,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_075,Boltz2,0.3212,0.3191,0.3212,0.3191,0.0022,0.0022,1,1,0,1.0,Amb,0.0054,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_076,Boltz2,0.2786,0.2918,0.2786,0.2918,-0.0132,-0.0132,1,0,1,0.0,Amb,-0.01,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_077,Boltz2,0.3067,0.3611,0.3067,0.3611,-0.0544,-0.0544,1,0,1,0.0,F2,-0.0512,F2,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_078,Boltz2,0.3319,0.3497,0.3319,0.3497,-0.0178,-0.0178,1,0,1,0.0,Amb,-0.0146,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_079,Boltz2,0.2991,0.3127,0.2991,0.3127,-0.0135,-0.0135,1,0,1,0.0,Amb,-0.0103,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_080,Boltz2,0.3025,0.3155,0.3025,0.3155,-0.013,-0.013,1,0,1,0.0,Amb,-0.0098,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_081,Boltz2,0.3422,0.3574,0.3422,0.3574,-0.0152,-0.0152,1,0,1,0.0,Amb,-0.012,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_082,Boltz2,0.2931,0.3045,0.2931,0.3045,-0.0114,-0.0114,1,0,1,0.0,Amb,-0.0082,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_083,Boltz2,0.4185,0.4285,0.4185,0.4285,-0.01,-0.01,1,0,1,0.0,Amb,-0.0068,Amb,-0.0032,,,,,,,
4rwqB_4rwnA,ShallowMsa_084,Boltz2,0.3429,0.3102,0.3429,0.3102,0.0326,0.0326,1,1,0,1.0,Amb,0.0358,Amb,-0.0032,,,,,,,
