pair_id,cluster,n,neff,AF2_TM1,AF2_TM2,AF3_TM1,AF3_TM2,RE-MSAT-COM,RE-MSAT1,RE-MSAT2,ESM_SEQIDS,ESM_TM1_LIST,ESM_TM2_LIST,DDG_Bias,DDG_Bias_std,DDG_frac_F1,Boltz2_pref,S4PRED_pref,CCMpred_pref,BioEmu_pref
3l9qB_4rr2D,040,55.0,28.0,0.345,0.346,0.337,0.364,,,,,,,47.806,21.909,1.0,-0.041,-0.031,,-0.027
3l9qB_4rr2D,041,54.0,11.0,0.561,0.519,0.444,0.581,,,,,,,38.125,31.844,0.7,-0.048,-0.031,,-0.013
3l9qB_4rr2D,042,53.0,12.0,0.439,0.523,0.824,0.578,,,,,,,32.089,32.339,0.7,0.092,-0.033,,-0.021
3l9qB_4rr2D,043,52.0,6.0,0.334,0.382,0.469,0.429,,,,,,,26.326,20.228,1.0,0.023,-0.019,,-0.004
3l9qB_4rr2D,044,52.0,11.0,0.473,0.502,0.834,0.495,,,,,,,39.253,25.65,0.9,0.072,-0.023,,-0.033
3l9qB_4rr2D,045,52.0,17.0,0.529,0.367,0.87,0.547,,,,,,,29.89,25.693,0.8,-0.041,-0.003,,0.005
3l9qB_4rr2D,046,52.0,29.0,0.381,0.29,0.418,0.534,,,,,,,22.351,15.469,1.0,-0.103,-0.032,,-0.047
3l9qB_4rr2D,047,51.0,24.0,0.47,0.42,0.845,0.513,,,,,,,40.072,23.73,1.0,0.05,-0.018,,0.006
3l9qB_4rr2D,048,49.0,39.0,0.465,0.437,0.752,0.444,,,,,,,54.021,35.132,0.8,-0.003,-0.033,,-0.0
3l9qB_4rr2D,049,48.0,4.0,0.413,0.447,0.469,0.43,,,,,,,22.221,16.21,1.0,0.024,-0.033,,-0.048
3l9qB_4rr2D,050,47.0,10.0,0.731,0.397,0.835,0.544,,,,,,,39.784,25.036,1.0,0.051,-0.031,,-0.052
3l9qB_4rr2D,051,45.0,4.0,0.339,0.441,0.384,0.415,,,,,,,14.93,13.797,1.0,-0.01,-0.03,,-0.023
3l9qB_4rr2D,052,44.0,28.0,0.867,0.534,0.87,0.593,,,,,,,46.551,21.51,1.0,-0.052,-0.032,,-0.05
3l9qB_4rr2D,053,43.0,21.0,0.435,0.455,0.864,0.586,,,,,,,39.708,25.384,0.9,0.033,-0.032,,-0.001
3l9qB_4rr2D,054,42.0,3.0,0.481,0.414,0.865,0.597,,,,,,,35.052,30.848,0.7,0.072,-0.033,,-0.035
3l9qB_4rr2D,055,41.0,22.0,0.781,0.496,0.867,0.577,,,,,,,26.168,20.612,0.8,0.02,-0.033,,-0.016
3l9qB_4rr2D,056,40.0,11.0,0.468,0.387,0.868,0.579,,,,,,,40.876,27.077,0.9,-0.04,-0.033,,-0.046
3l9qB_4rr2D,057,,,0.811,0.502,0.866,0.569,,,,,,,39.458,24.085,0.9,0.034,-0.033,,0.053
3l9qB_4rr2D,058,39.0,28.0,0.416,0.227,0.348,0.221,,,,,,,48.615,24.715,0.9,-0.043,-0.032,,-0.068
3l9qB_4rr2D,059,39.0,19.0,0.384,0.294,0.868,0.555,,,,,,,3.826,3.757,0.9,0.0,-0.033,,-0.015
3l9qB_4rr2D,060,38.0,17.0,0.382,0.278,0.446,0.336,,,,,,,25.829,21.58,0.8,-0.04,-0.032,,-0.059
3l9qB_4rr2D,061,38.0,6.0,0.421,0.348,0.378,0.363,,,,,,,10.519,8.408,1.0,0.059,-0.029,,0.006
3l9qB_4rr2D,062,37.0,5.0,0.714,0.429,0.867,0.621,,,,,,,42.768,26.166,1.0,-0.023,-0.033,,-0.015
3l9qB_4rr2D,063,37.0,21.0,0.701,0.566,0.871,0.551,,,,,,,40.021,15.573,1.0,-0.037,-0.032,,-0.028
3l9qB_4rr2D,064,36.0,34.0,0.559,0.468,0.866,0.503,,,,,,,37.466,21.694,1.0,-0.062,-0.032,,-0.032
3l9qB_4rr2D,065,36.0,12.0,0.543,0.306,0.869,0.506,,,,,,,40.721,27.695,0.8,-0.086,-0.031,,0.06
3l9qB_4rr2D,066,36.0,16.0,0.29,0.245,0.433,0.383,,,,,,,47.031,25.289,0.9,-0.057,-0.031,,-0.055
3l9qB_4rr2D,067,36.0,26.0,0.743,0.474,0.866,0.578,,,,,,,33.293,19.912,1.0,0.073,-0.015,,0.006
3l9qB_4rr2D,068,36.0,15.0,0.594,0.489,0.868,0.538,,,,,,,53.796,28.206,0.9,-0.07,-0.033,,-0.011
3l9qB_4rr2D,069,36.0,15.0,0.421,0.398,0.869,0.522,,,,,,,44.235,27.083,0.9,-0.036,-0.032,,-0.006
3l9qB_4rr2D,070,35.0,15.0,0.704,0.473,0.868,0.542,,,,,,,37.88,25.052,0.8,0.098,-0.033,,-0.006
3l9qB_4rr2D,071,35.0,13.0,0.328,0.474,0.411,0.44,,,,,,,50.571,25.449,1.0,-0.128,-0.015,,-0.058
3l9qB_4rr2D,072,35.0,12.0,0.539,0.264,0.367,0.221,,,,,,,31.001,24.089,0.8,-0.015,-0.032,,-0.036
3l9qB_4rr2D,073,35.0,7.0,0.321,0.47,0.472,0.535,,,,,,,44.088,15.471,1.0,-0.02,-0.033,,-0.073
3l9qB_4rr2D,074,34.0,31.0,0.68,0.405,0.86,0.614,,,,,,,38.152,25.891,0.9,-0.05,-0.033,,-0.022
3l9qB_4rr2D,075,34.0,20.0,0.408,0.28,0.416,0.506,,,,,,,24.361,21.434,1.0,0.042,-0.033,,-0.004
3l9qB_4rr2D,076,34.0,26.0,0.62,0.57,0.87,0.621,,,,,,,54.275,30.968,1.0,-0.055,-0.033,,0.061
3l9qB_4rr2D,077,33.0,11.0,0.683,0.492,0.869,0.513,,,,,,,52.166,24.507,1.0,-0.074,-0.033,,0.01
3l9qB_4rr2D,078,33.0,18.0,0.458,0.459,0.443,0.468,,,,,,,60.612,32.995,1.0,-0.076,0.013,,0.028
3l9qB_4rr2D,079,33.0,7.0,0.578,0.491,0.866,0.504,,,,,,,40.302,23.996,1.0,0.053,-0.031,,-0.035
3l9qB_4rr2D,080,33.0,12.0,0.857,0.601,0.869,0.578,,,,,,,57.371,25.422,1.0,-0.017,-0.033,,0.043
3l9qB_4rr2D,081,32.0,20.0,0.427,0.19,0.364,0.238,,,,,,,24.686,16.524,1.0,0.004,-0.032,,-0.06
3l9qB_4rr2D,082,32.0,3.0,0.601,0.434,0.865,0.547,,,,,,,61.534,30.839,0.9,0.049,-0.032,,-0.005
3l9qB_4rr2D,083,32.0,16.0,0.846,0.479,0.868,0.504,,,,,,,29.059,7.669,1.0,-0.041,-0.03,,0.004
3l9qB_4rr2D,084,31.0,29.0,0.436,0.266,0.66,0.514,,,,,,,52.894,40.125,1.0,0.014,0.007,,-0.032
3l9qB_4rr2D,085,30.0,5.0,0.46,0.478,0.606,0.468,,,,,,,59.485,32.137,1.0,0.049,0.014,,0.038
3l9qB_4rr2D,086,29.0,15.0,0.729,0.486,0.862,0.483,,,,,,,36.904,28.081,1.0,0.064,0.003,,0.052
3l9qB_4rr2D,087,29.0,19.0,0.289,0.334,0.53,0.513,,,,,,,39.883,25.849,0.9,-0.018,-0.033,,-0.069
3l9qB_4rr2D,088,29.0,15.0,0.308,0.251,0.356,0.322,,,,,,,17.524,11.941,1.0,-0.041,-0.033,,-0.084
3l9qB_4rr2D,089,28.0,14.0,0.395,0.429,0.84,0.552,,,,,,,30.996,20.25,0.9,0.084,-0.032,,0.018
3l9qB_4rr2D,090,27.0,15.0,0.588,0.384,0.673,0.371,,,,,,,20.792,19.95,0.9,-0.067,-0.033,,-0.019
3l9qB_4rr2D,091,27.0,21.0,0.485,0.401,0.808,0.55,,,,,,,38.168,30.74,0.8,0.139,-0.033,,0.017
3l9qB_4rr2D,092,27.0,10.0,0.432,0.241,0.381,0.333,,,,,,,26.345,12.732,0.9,-0.037,-0.032,,-0.068
3l9qB_4rr2D,093,26.0,12.0,0.41,0.472,0.772,0.549,,,,,,,23.993,14.323,1.0,0.004,-0.033,,-0.003
3l9qB_4rr2D,094,24.0,21.0,0.646,0.394,0.868,0.504,,,,,,,9.71,17.274,0.7,0.047,-0.012,,-0.022
3l9qB_4rr2D,095,24.0,13.0,0.355,0.378,0.337,0.546,,,,,,,44.128,28.183,1.0,-0.055,-0.033,,-0.045
3l9qB_4rr2D,096,24.0,11.0,0.32,0.345,0.419,0.382,,,,,,,43.02,27.512,0.9,-0.083,-0.01,,-0.077
3l9qB_4rr2D,097,23.0,9.0,0.461,0.404,0.38,0.498,,,,,,,12.457,10.54,1.0,-0.04,-0.033,,-0.004
3l9qB_4rr2D,098,23.0,2.0,0.529,0.485,0.723,0.522,,,,,,,43.467,5.337,1.0,-0.081,-0.033,,-0.078
3lowA_3m1bF,Deep,,,0.563,0.967,0.567,0.957,0.276,0.29,0.475,,,,,,,,0.094,-0.014,
3lowA_3m1bF,000,467.0,232.0,0.431,0.763,0.497,0.864,0.105,0.115,0.151,002; 002; 001; 005; 004; 001; 005; 004; 007; 007,0.51; 0.51; 0.48; 0.48; 0.48; 0.48; 0.48; 0.48; 0.47; 0.47,0.85; 0.85; 0.80; 0.79; 0.80; 0.80; 0.79; 0.80; 0.75; 0.75,7.461,3.249,1.0,-0.224,-0.039,0.0,-0.204
3lowA_3m1bF,001,272.0,183.0,0.371,0.686,0.416,0.739,0.029,0.028,0.022,002; 002; 001; 001; 004; 004; 008; 008; 003; 003,0.50; 0.50; 0.49; 0.49; 0.48; 0.48; 0.47; 0.46; 0.45; 0.45,0.77; 0.77; 0.82; 0.82; 0.76; 0.76; 0.76; 0.76; 0.77; 0.77,8.406,3.001,1.0,-0.292,-0.07,0.0,-0.238
3lowA_3m1bF,002,187.0,97.0,0.41,0.627,0.392,0.595,0.013,0.013,0.048,002; 003; 003; 002; 001; 001; 009; 009; 010; 010,0.55; 0.55; 0.55; 0.55; 0.52; 0.52; 0.48; 0.48; 0.37; 0.37,0.86; 0.89; 0.89; 0.86; 0.89; 0.89; 0.72; 0.72; 0.53; 0.53,8.95,3.668,1.0,-0.31,-0.124,0.0,-0.203
3lowA_3m1bF,003,162.0,98.0,0.408,0.75,0.419,0.762,0.024,0.024,0.026,004; 004; 001; 003; 001; 003; 006; 006; 002; 002,0.48; 0.48; 0.45; 0.45; 0.45; 0.45; 0.44; 0.44; 0.43; 0.43,0.77; 0.77; 0.82; 0.79; 0.82; 0.79; 0.69; 0.69; 0.76; 0.76,8.766,2.774,1.0,-0.265,0.124,0.0,-0.289
3lowA_3m1bF,004,161.0,119.0,0.289,0.5,0.307,0.546,0.071,0.069,0.208,001; 001; 003; 003; 002; 002; 007; 004; 004; 007,0.53; 0.53; 0.51; 0.51; 0.48; 0.48; 0.47; 0.47; 0.47; 0.47,0.85; 0.85; 0.85; 0.85; 0.82; 0.82; 0.81; 0.73; 0.74; 0.81,7.354,3.586,1.0,-0.369,0.007,0.0,-0.171
3lowA_3m1bF,005,153.0,90.0,0.316,0.525,0.373,0.625,0.012,0.012,0.046,002; 002; 001; 001; 010; 004; 004; 010; 006; 006,0.54; 0.54; 0.51; 0.51; 0.50; 0.50; 0.50; 0.50; 0.48; 0.48,0.90; 0.90; 0.87; 0.87; 0.82; 0.83; 0.83; 0.82; 0.73; 0.73,6.758,2.245,1.0,-0.279,-0.115,0.0,-0.196
3lowA_3m1bF,006,151.0,68.0,0.263,0.41,0.403,0.712,0.115,0.111,0.196,002; 002; 006; 005; 006; 005; 003; 003; 001; 001,0.49; 0.49; 0.48; 0.48; 0.48; 0.48; 0.46; 0.46; 0.45; 0.45,0.83; 0.83; 0.71; 0.77; 0.71; 0.77; 0.80; 0.80; 0.79; 0.79,8.542,1.737,1.0,-0.347,0.124,0.0,-0.093
3lowA_3m1bF,007,150.0,68.0,0.41,0.644,0.497,0.762,0.0,0.0,0.0,005; 005; 006; 006; 010; 007; 007; 010; 009; 009,0.49; 0.49; 0.49; 0.49; 0.48; 0.48; 0.48; 0.48; 0.47; 0.47,0.77; 0.77; 0.82; 0.82; 0.71; 0.79; 0.79; 0.71; 0.77; 0.77,8.747,2.513,1.0,-0.224,-0.124,0.0,-0.192
3lowA_3m1bF,008,141.0,23.0,0.487,0.826,0.474,0.84,0.0,0.0,0.0,008; 008; 002; 002; 005; 005; 001; 001; 010; 010,0.52; 0.52; 0.51; 0.51; 0.47; 0.47; 0.46; 0.46; 0.45; 0.45,0.88; 0.88; 0.88; 0.88; 0.73; 0.73; 0.85; 0.85; 0.75; 0.75,5.837,1.981,1.0,-0.261,0.009,0.008,-0.264
3lowA_3m1bF,009,137.0,51.0,0.377,0.694,0.401,0.707,0.19,0.196,0.4,001; 001; 008; 008; 009; 009; 003; 003; 010; 010,0.57; 0.57; 0.52; 0.52; 0.49; 0.49; 0.47; 0.47; 0.42; 0.42,0.97; 0.97; 0.89; 0.89; 0.80; 0.80; 0.78; 0.78; 0.65; 0.65,7.148,2.837,1.0,-0.383,0.025,0.0,-0.097
3lowA_3m1bF,010,131.0,24.0,0.423,0.768,0.43,0.831,0.012,0.011,0.039,001; 003; 003; 004; 004; 001; 007; 008; 002; 002,0.51; 0.51; 0.51; 0.51; 0.51; 0.50; 0.48; 0.48; 0.48; 0.48,0.84; 0.78; 0.78; 0.81; 0.81; 0.84; 0.78; 0.82; 0.78; 0.78,4.383,2.812,0.9,-0.256,0.058,0.0,-0.16
3lowA_3m1bF,011,129.0,46.0,0.355,0.537,0.433,0.765,0.0,0.0,0.0,003; 003; 002; 002; 001; 001; 006; 006; 009; 005,0.53; 0.53; 0.52; 0.52; 0.51; 0.51; 0.46; 0.46; 0.42; 0.42,0.84; 0.84; 0.87; 0.87; 0.88; 0.88; 0.47; 0.47; 0.75; 0.63,6.169,2.061,1.0,-0.346,-0.071,0.0,-0.139
3lowA_3m1bF,012,127.0,39.0,0.331,0.563,0.354,0.616,0.0,0.0,0.032,009; 009; 005; 005; 002; 002; 004; 004; 003; 006,0.49; 0.49; 0.48; 0.48; 0.48; 0.48; 0.47; 0.47; 0.46; 0.46,0.66; 0.66; 0.80; 0.80; 0.80; 0.80; 0.75; 0.75; 0.81; 0.71,6.219,2.11,1.0,-0.306,0.025,0.0,-0.168
3lowA_3m1bF,013,124.0,69.0,0.393,0.571,0.247,0.349,0.146,0.156,0.235,001; 001; 002; 002; 007; 007; 004; 004; 003; 003,0.55; 0.55; 0.54; 0.54; 0.53; 0.53; 0.51; 0.50; 0.49; 0.49,0.92; 0.92; 0.93; 0.93; 0.91; 0.91; 0.70; 0.70; 0.84; 0.84,11.251,2.829,1.0,-0.26,-0.124,0.0,-0.191
3lowA_3m1bF,014,117.0,77.0,0.384,0.651,0.447,0.719,0.022,0.022,0.057,004; 004; 001; 001; 002; 002; 006; 006; 005; 005,0.55; 0.55; 0.52; 0.52; 0.51; 0.51; 0.50; 0.50; 0.47; 0.47,0.88; 0.88; 0.90; 0.90; 0.86; 0.86; 0.77; 0.77; 0.78; 0.78,7.583,2.953,1.0,-0.368,0.08,0.0,-0.264
3lowA_3m1bF,015,117.0,88.0,0.339,0.578,0.342,0.557,0.049,0.046,0.054,002; 002; 001; 001; 005; 005; 003; 003; 008; 004,0.52; 0.52; 0.50; 0.50; 0.49; 0.49; 0.46; 0.46; 0.45; 0.44,0.87; 0.87; 0.84; 0.84; 0.73; 0.73; 0.74; 0.74; 0.45; 0.69,9.282,2.78,1.0,-0.374,0.035,0.0,-0.255
3lowA_3m1bF,016,112.0,68.0,0.368,0.665,0.282,0.608,0.012,0.011,0.032,001; 004; 001; 004; 006; 006; 002; 008; 002; 008,0.50; 0.50; 0.50; 0.49; 0.49; 0.49; 0.48; 0.48; 0.48; 0.48,0.88; 0.80; 0.88; 0.80; 0.81; 0.81; 0.81; 0.83; 0.81; 0.83,6.866,3.255,1.0,-0.413,-0.039,0.0,-0.232
3lowA_3m1bF,017,111.0,35.0,0.448,0.805,0.509,0.884,0.082,0.08,0.225,009; 001; 009; 001; 002; 002; 006; 006; 004; 003,0.50; 0.49; 0.49; 0.49; 0.48; 0.48; 0.47; 0.47; 0.46; 0.46,0.85; 0.84; 0.84; 0.84; 0.83; 0.83; 0.81; 0.81; 0.77; 0.74,6.675,6.017,0.9,-0.245,-0.042,0.0,-0.194
3lowA_3m1bF,018,111.0,68.0,0.449,0.689,0.454,0.711,0.044,0.043,0.14,005; 005; 001; 003; 001; 003; 007; 007; 010; 004,0.49; 0.49; 0.48; 0.48; 0.48; 0.48; 0.47; 0.47; 0.45; 0.45,0.69; 0.69; 0.82; 0.80; 0.82; 0.80; 0.59; 0.59; 0.76; 0.75,9.676,3.066,1.0,-0.247,-0.053,0.0,-0.25
3lowA_3m1bF,019,110.0,53.0,0.445,0.714,0.375,0.619,0.155,0.151,0.226,006; 006; 004; 004; 001; 001; 002; 002; 009; 009,0.50; 0.50; 0.49; 0.49; 0.48; 0.48; 0.47; 0.47; 0.46; 0.46,0.74; 0.74; 0.78; 0.78; 0.77; 0.77; 0.79; 0.79; 0.67; 0.67,10.751,3.578,1.0,-0.298,0.065,0.0,-0.21
3lowA_3m1bF,020,101.0,60.0,0.386,0.704,0.468,0.776,,,,,,,9.029,1.744,1.0,-0.356,0.121,,-0.084
3lowA_3m1bF,021,99.0,46.0,0.502,0.865,0.494,0.846,,,,,,,7.356,1.603,1.0,-0.228,-0.026,,-0.162
3lowA_3m1bF,022,98.0,23.0,0.371,0.598,0.402,0.687,,,,,,,8.303,1.965,1.0,-0.371,0.078,,-0.221
3lowA_3m1bF,023,95.0,3.0,0.431,0.698,0.461,0.786,,,,,,,4.668,3.164,1.0,-0.25,0.002,,-0.201
3lowA_3m1bF,024,95.0,40.0,0.402,0.664,0.452,0.796,,,,,,,8.666,2.844,1.0,-0.317,0.033,,-0.178
3lowA_3m1bF,025,95.0,56.0,0.406,0.603,0.394,0.599,,,,,,,8.468,2.699,1.0,-0.281,-0.107,,-0.227
3lowA_3m1bF,026,92.0,55.0,0.405,0.71,0.397,0.75,,,,,,,6.364,3.652,1.0,-0.276,0.124,,-0.174
3lowA_3m1bF,027,91.0,43.0,0.37,0.66,0.402,0.722,,,,,,,5.996,2.977,1.0,-0.305,0.124,,-0.244
3lowA_3m1bF,028,90.0,55.0,0.443,0.733,0.45,0.76,,,,,,,6.676,1.783,1.0,-0.318,0.079,,-0.204
3lowA_3m1bF,029,88.0,37.0,0.347,0.626,0.429,0.766,,,,,,,7.086,2.641,1.0,-0.301,0.106,,-0.092
3lowA_3m1bF,030,86.0,17.0,0.483,0.817,0.499,0.876,,,,,,,8.656,2.134,1.0,-0.287,-0.124,,-0.125
3lowA_3m1bF,031,86.0,35.0,0.431,0.723,0.404,0.731,,,,,,,8.278,2.543,1.0,-0.342,0.017,,-0.306
3lowA_3m1bF,032,84.0,26.0,0.458,0.749,0.43,0.771,,,,,,,4.381,2.232,0.9,-0.226,-0.124,,-0.184
3lowA_3m1bF,033,84.0,49.0,0.434,0.695,0.451,0.69,,,,,,,10.164,2.632,1.0,-0.317,0.124,,-0.078
3lowA_3m1bF,034,79.0,46.0,0.324,0.6,0.352,0.651,,,,,,,7.239,3.288,1.0,-0.295,0.017,,-0.225
3lowA_3m1bF,035,76.0,41.0,0.417,0.637,0.362,0.545,,,,,,,8.758,2.056,1.0,-0.315,0.124,,-0.22
3lowA_3m1bF,036,74.0,45.0,0.295,0.391,0.456,0.796,,,,,,,10.777,1.802,1.0,-0.282,-0.062,,-0.1
3lowA_3m1bF,037,74.0,50.0,0.469,0.829,0.487,0.757,,,,,,,9.666,1.304,1.0,-0.286,-0.047,,-0.227
3lowA_3m1bF,038,74.0,16.0,0.39,0.699,0.396,0.729,,,,,,,6.023,2.764,1.0,-0.274,-0.008,,-0.241
3lowA_3m1bF,039,74.0,48.0,0.309,0.555,0.453,0.765,,,,,,,7.234,1.901,1.0,-0.382,-0.123,,-0.172
3lowA_3m1bF,040,73.0,26.0,0.415,0.727,0.383,0.668,,,,,,,8.47,2.195,1.0,-0.344,-0.124,,-0.242
3lowA_3m1bF,041,71.0,44.0,0.47,0.798,0.469,0.782,,,,,,,9.683,1.424,1.0,-0.289,0.016,,-0.235
3lowA_3m1bF,042,71.0,18.0,0.43,0.716,0.428,0.773,,,,,,,4.621,2.932,1.0,-0.223,-0.124,,-0.148
3lowA_3m1bF,043,70.0,24.0,0.332,0.563,0.425,0.717,,,,,,,9.013,4.181,1.0,-0.374,0.009,,-0.182
3lowA_3m1bF,044,66.0,41.0,0.414,0.718,0.377,0.673,,,,,,,7.585,2.628,1.0,-0.354,-0.08,,-0.086
3lowA_3m1bF,045,65.0,27.0,0.28,0.489,0.263,0.474,,,,,,,9.508,1.683,1.0,-0.427,0.044,,-0.245
3lowA_3m1bF,046,62.0,10.0,0.418,0.704,0.416,0.736,,,,,,,6.224,2.122,1.0,-0.355,0.014,,-0.236
3lowA_3m1bF,047,60.0,33.0,0.48,0.798,0.509,0.844,,,,,,,7.381,2.805,1.0,-0.278,0.124,,-0.201
3lowA_3m1bF,048,60.0,22.0,0.33,0.553,0.41,0.707,,,,,,,8.145,3.101,1.0,-0.382,0.114,,-0.219
3lowA_3m1bF,049,59.0,43.0,0.474,0.822,0.468,0.824,,,,,,,9.528,2.739,1.0,-0.277,0.025,,-0.144
3lowA_3m1bF,050,59.0,4.0,0.418,0.776,0.484,0.851,,,,,,,3.226,1.131,1.0,-0.259,-0.076,,-0.225
3lowA_3m1bF,051,59.0,44.0,0.363,0.691,0.368,0.699,,,,,,,9.261,2.024,1.0,-0.304,0.124,,-0.296
3lowA_3m1bF,052,59.0,40.0,0.421,0.649,0.437,0.648,,,,,,,9.458,3.098,1.0,-0.276,-0.116,,-0.192
3lowA_3m1bF,053,58.0,26.0,0.451,0.767,0.449,0.777,,,,,,,7.108,3.625,0.9,-0.329,0.124,,-0.217
3lowA_3m1bF,054,58.0,35.0,0.352,0.561,0.449,0.651,,,,,,,7.513,1.913,1.0,-0.252,0.124,,-0.134
3lowA_3m1bF,055,57.0,41.0,0.275,0.527,0.312,0.604,,,,,,,7.48,3.058,1.0,-0.389,0.05,,
3lowA_3m1bF,056,56.0,30.0,0.281,0.477,0.427,0.755,,,,,,,11.219,2.872,1.0,-0.334,0.124,,-0.099
3lowA_3m1bF,057,55.0,17.0,0.378,0.655,0.429,0.749,,,,,,,6.952,2.554,1.0,-0.362,0.034,,-0.28
3lowA_3m1bF,058,55.0,18.0,0.412,0.718,0.435,0.74,,,,,,,6.109,1.583,1.0,-0.287,0.124,,-0.09
3lowA_3m1bF,059,54.0,32.0,0.388,0.683,0.413,0.754,,,,,,,11.005,2.857,1.0,-0.25,-0.051,,-0.183
3lowA_3m1bF,060,54.0,32.0,0.279,0.312,0.372,0.568,,,,,,,9.264,2.513,1.0,-0.304,-0.115,,-0.169
3lowA_3m1bF,061,53.0,23.0,0.378,0.567,0.421,0.652,,,,,,,8.85,1.63,1.0,-0.341,0.124,,-0.256
3lowA_3m1bF,062,53.0,33.0,0.376,0.564,0.352,0.519,,,,,,,9.626,2.467,1.0,-0.208,0.059,,-0.166
3lowA_3m1bF,063,52.0,27.0,0.392,0.689,0.444,0.737,,,,,,,8.379,1.823,1.0,-0.341,-0.029,,-0.228
3lowA_3m1bF,064,51.0,24.0,0.464,0.777,0.404,0.641,,,,,,,10.836,1.645,1.0,-0.294,0.06,,-0.254
3lowA_3m1bF,065,51.0,35.0,0.315,0.431,0.317,0.651,,,,,,,10.587,2.259,1.0,-0.282,0.124,,-0.076
3lowA_3m1bF,066,51.0,34.0,0.454,0.759,0.452,0.735,,,,,,,7.129,2.296,1.0,-0.291,-0.124,,-0.286
3lowA_3m1bF,067,50.0,19.0,0.285,0.581,0.424,0.717,,,,,,,9.846,2.322,1.0,-0.357,0.053,,-0.105
3lowA_3m1bF,068,50.0,31.0,0.268,0.34,0.435,0.696,,,,,,,8.869,1.908,1.0,-0.342,-0.124,,-0.073
3lowA_3m1bF,069,49.0,33.0,0.417,0.712,0.439,0.723,,,,,,,8.736,1.939,1.0,-0.366,0.124,,-0.057
3lowA_3m1bF,070,48.0,32.0,0.222,0.379,0.44,0.75,,,,,,,7.736,3.038,1.0,-0.273,-0.029,,-0.138
3lowA_3m1bF,071,48.0,27.0,0.439,0.753,0.344,0.659,,,,,,,9.311,2.224,1.0,-0.332,-0.005,,-0.149
3lowA_3m1bF,072,48.0,21.0,0.359,0.567,0.344,0.535,,,,,,,11.666,2.087,1.0,-0.342,0.1,,-0.24
3lowA_3m1bF,073,47.0,23.0,0.367,0.654,0.39,0.743,,,,,,,6.915,2.084,1.0,-0.268,0.124,,-0.094
3lowA_3m1bF,074,47.0,26.0,0.443,0.773,0.449,0.798,,,,,,,9.129,2.236,1.0,-0.287,0.124,,-0.247
3lowA_3m1bF,075,47.0,34.0,0.421,0.719,0.421,0.694,,,,,,,9.067,2.773,1.0,-0.251,-0.009,,-0.206
3lowA_3m1bF,076,47.0,33.0,0.491,0.733,0.462,0.689,,,,,,,7.839,1.864,1.0,-0.22,0.025,,
3lowA_3m1bF,077,47.0,31.0,0.412,0.617,0.45,0.638,,,,,,,9.514,1.887,1.0,-0.241,-0.046,,-0.211
3lowA_3m1bF,078,46.0,18.0,0.494,0.828,0.487,0.857,,,,,,,9.824,0.808,1.0,-0.272,-0.073,,-0.079
3lowA_3m1bF,079,46.0,29.0,0.419,0.756,0.413,0.754,,,,,,,10.253,1.633,1.0,-0.316,0.116,,-0.207
3lowA_3m1bF,080,44.0,30.0,0.426,0.706,0.478,0.802,,,,,,,10.711,2.143,1.0,-0.245,-0.112,,-0.071
3lowA_3m1bF,081,43.0,13.0,0.446,0.795,0.521,0.886,,,,,,,5.51,1.938,1.0,-0.216,-0.07,,-0.229
3lowA_3m1bF,082,42.0,27.0,0.337,0.657,0.465,0.825,,,,,,,9.687,1.851,1.0,-0.293,-0.068,,-0.237
3lowA_3m1bF,083,42.0,26.0,0.494,0.851,0.496,0.859,,,,,,,5.846,2.865,1.0,-0.27,-0.043,,-0.258
3lowA_3m1bF,084,40.0,2.0,0.466,0.812,0.471,0.85,,,,,,,2.805,1.164,1.0,-0.267,-0.107,,-0.152
3lowA_3m1bF,085,40.0,15.0,0.376,0.681,0.449,0.774,,,,,,,7.885,2.02,1.0,-0.356,0.112,,-0.165
3lowA_3m1bF,086,39.0,21.0,0.39,0.584,0.4,0.651,,,,,,,10.229,1.655,1.0,-0.235,0.017,,-0.026
3lowA_3m1bF,087,39.0,26.0,0.37,0.667,0.394,0.679,,,,,,,11.406,1.71,1.0,-0.314,-0.004,,-0.24
3lowA_3m1bF,088,38.0,27.0,0.418,0.77,0.454,0.822,,,,,,,9.374,1.921,1.0,-0.302,-0.02,,-0.261
3lowA_3m1bF,089,38.0,26.0,0.431,0.752,0.435,0.765,,,,,,,7.804,3.206,1.0,-0.36,0.124,,-0.266
3lowA_3m1bF,090,38.0,29.0,0.383,0.622,0.38,0.609,,,,,,,8.433,2.356,1.0,-0.298,-0.108,,-0.181
3lowA_3m1bF,091,36.0,13.0,0.428,0.774,0.491,0.857,,,,,,,3.19,1.438,0.9,-0.248,-0.078,,-0.238
3lowA_3m1bF,092,36.0,20.0,0.299,0.358,0.413,0.774,,,,,,,8.867,1.679,1.0,-0.335,0.124,,-0.083
3lowA_3m1bF,093,36.0,15.0,0.35,0.413,0.426,0.751,,,,,,,7.214,1.207,1.0,-0.338,-0.071,,-0.208
3lowA_3m1bF,094,32.0,2.0,0.372,0.656,0.473,0.842,,,,,,,2.939,0.686,1.0,-0.267,-0.036,,-0.231
3lowA_3m1bF,095,32.0,12.0,0.429,0.714,0.428,0.714,,,,,,,8.61,3.366,1.0,-0.372,0.124,,-0.336
3lowA_3m1bF,096,29.0,11.0,0.358,0.644,0.361,0.66,,,,,,,8.727,1.998,1.0,-0.332,0.124,,-0.277
