pdb_file,score_pdb1,score_pdb2,Fold,cluster_num,unique_fold_score
ShallowMsa_027_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.86243,0.68758,3g0h,027,1.0
ShallowMsa_027_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.84994,0.67821,3g0h,027,1.0
ShallowMsa_027_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.86293,0.67271,3g0h,027,1.0
ShallowMsa_027_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.84544,0.67742,3g0h,027,1.0
ShallowMsa_028_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.87535,0.70771,3g0h,028,1.0
ShallowMsa_028_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.8638,0.72003,3g0h,028,1.0
ShallowMsa_028_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.87688,0.71326,3g0h,028,1.0
ShallowMsa_028_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.87466,0.71771,3g0h,028,1.0
ShallowMsa_028_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.88277,0.70802,3g0h,028,1.0
ShallowMsa_029_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.86711,0.68066,3g0h,029,1.0
ShallowMsa_029_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.85715,0.67009,3g0h,029,1.0
ShallowMsa_029_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.87139,0.69408,3g0h,029,1.0
ShallowMsa_029_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.87721,0.69054,3g0h,029,1.0
ShallowMsa_029_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.85403,0.65954,3g0h,029,1.0
ShallowMsa_030_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.90367,0.67064,3g0h,030,1.0
ShallowMsa_030_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.87697,0.707,3g0h,030,1.0
ShallowMsa_030_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.90558,0.69921,3g0h,030,1.0
ShallowMsa_030_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.9014,0.68579,3g0h,030,1.0
ShallowMsa_030_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.91908,0.6736,3g0h,030,1.0
ShallowMsa_031_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.88961,0.68612,3g0h,031,1.0
ShallowMsa_031_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.86053,0.71424,3g0h,031,1.0
ShallowMsa_031_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.87423,0.7008,3g0h,031,1.0
ShallowMsa_031_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.86117,0.69061,3g0h,031,1.0
ShallowMsa_031_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.85695,0.67051,3g0h,031,1.0
ShallowMsa_032_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.87872,0.71156,3g0h,032,1.0
ShallowMsa_032_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.88172,0.71473,3g0h,032,1.0
ShallowMsa_032_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.8812,0.71382,3g0h,032,1.0
ShallowMsa_032_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.89165,0.67786,3g0h,032,1.0
ShallowMsa_032_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.88749,0.71418,3g0h,032,1.0
ShallowMsa_033_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.85894,0.67928,3g0h,033,1.0
ShallowMsa_033_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.83836,0.70228,3g0h,033,1.0
ShallowMsa_033_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.81955,0.67255,3g0h,033,1.0
ShallowMsa_033_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.6397,0.62984,3g0h,033,1.0
ShallowMsa_033_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.838,0.63956,3g0h,033,1.0
ShallowMsa_034_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.79702,0.7622,3g0h,034,1.0
ShallowMsa_034_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.874,0.692,3g0h,034,1.0
ShallowMsa_034_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.85791,0.70872,3g0h,034,1.0
ShallowMsa_034_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.88592,0.68185,3g0h,034,1.0
ShallowMsa_034_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.88277,0.6805,3g0h,034,1.0
ShallowMsa_035_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.84481,0.70483,3g0h,035,1.0
ShallowMsa_035_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.84329,0.73246,3g0h,035,1.0
ShallowMsa_035_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.87005,0.67821,3g0h,035,1.0
ShallowMsa_035_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.86934,0.71835,3g0h,035,1.0
ShallowMsa_035_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.87149,0.68427,3g0h,035,1.0
ShallowMsa_036_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.60082,0.63817,3ews,036,0.2
ShallowMsa_036_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,0.81722,0.71365,3g0h,036,0.2
ShallowMsa_036_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.7049,0.76322,3ews,036,0.2
ShallowMsa_036_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.69453,0.716,3ews,036,0.2
ShallowMsa_036_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.57169,0.61304,3ews,036,0.2
ShallowMsa_037_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.88774,0.65945,3g0h,037,1.0
ShallowMsa_037_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.80603,0.72893,3g0h,037,1.0
ShallowMsa_037_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.83209,0.73004,3g0h,037,1.0
ShallowMsa_037_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.89623,0.63062,3g0h,037,1.0
ShallowMsa_037_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.83122,0.69968,3g0h,037,1.0
ShallowMsa_038_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,0.88413,0.70283,3g0h,038,1.0
ShallowMsa_038_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.86606,0.69633,3g0h,038,1.0
ShallowMsa_038_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.88405,0.6927,3g0h,038,1.0
ShallowMsa_038_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.88733,0.6962,3g0h,038,1.0
ShallowMsa_038_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.8878,0.69653,3g0h,038,1.0
ShallowMsa_039_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,0.80863,0.6999,3g0h,039,0.8
ShallowMsa_039_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.74298,0.78563,3ews,039,0.8
ShallowMsa_039_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.8131,0.74817,3g0h,039,0.8
ShallowMsa_039_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.85407,0.70473,3g0h,039,0.8
ShallowMsa_039_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.83551,0.69052,3g0h,039,0.8
ShallowMsa_040_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.88625,0.71008,3g0h,040,1.0
ShallowMsa_040_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,0.89394,0.69942,3g0h,040,1.0
ShallowMsa_040_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.81292,0.70017,3g0h,040,1.0
ShallowMsa_040_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.81534,0.6763,3g0h,040,1.0
ShallowMsa_040_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.88025,0.66044,3g0h,040,1.0
ShallowMsa_041_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.7028,0.78942,3ews,041,0.8
ShallowMsa_041_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,0.8088,0.65687,3g0h,041,0.8
ShallowMsa_041_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.83366,0.71066,3g0h,041,0.8
ShallowMsa_041_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.83524,0.66367,3g0h,041,0.8
ShallowMsa_041_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.79214,0.68002,3g0h,041,0.8
ShallowMsa_042_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.86761,0.66347,3g0h,042,0.6
ShallowMsa_042_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.69869,0.73802,3ews,042,0.6
ShallowMsa_042_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.82393,0.68024,3g0h,042,0.6
ShallowMsa_042_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.73872,0.741,3ews,042,0.6
ShallowMsa_042_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.7139,0.64528,3g0h,042,0.6
ShallowMsa_043_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.83389,0.71714,3g0h,043,0.8
ShallowMsa_043_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.80117,0.74001,3g0h,043,0.8
ShallowMsa_043_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.87521,0.72229,3g0h,043,0.8
ShallowMsa_043_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.81229,0.72497,3g0h,043,0.8
ShallowMsa_043_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.66534,0.73055,3ews,043,0.8
ShallowMsa_044_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.87111,0.68091,3g0h,044,1.0
ShallowMsa_044_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.84028,0.68942,3g0h,044,1.0
ShallowMsa_044_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.84147,0.6506,3g0h,044,1.0
ShallowMsa_044_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.81004,0.72069,3g0h,044,1.0
ShallowMsa_044_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.78803,0.63599,3g0h,044,1.0
ShallowMsa_045_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.69588,0.76247,3ews,045,0.4
ShallowMsa_045_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.6317,0.75341,3ews,045,0.4
ShallowMsa_045_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.81705,0.74809,3g0h,045,0.4
ShallowMsa_045_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.71592,0.75499,3ews,045,0.4
ShallowMsa_045_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.87966,0.70081,3g0h,045,0.4
ShallowMsa_046_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,0.87558,0.67733,3g0h,046,1.0
ShallowMsa_046_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.8713,0.67792,3g0h,046,1.0
ShallowMsa_046_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.89149,0.6968,3g0h,046,1.0
ShallowMsa_046_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.88993,0.68587,3g0h,046,1.0
ShallowMsa_046_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.87891,0.67519,3g0h,046,1.0
ShallowMsa_047_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.72626,0.82589,3ews,047,0.8
ShallowMsa_047_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.81355,0.73681,3g0h,047,0.8
ShallowMsa_047_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.79153,0.76936,3g0h,047,0.8
ShallowMsa_047_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.78628,0.74701,3g0h,047,0.8
ShallowMsa_047_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.81808,0.68701,3g0h,047,0.8
ShallowMsa_048_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.85096,0.7209,3g0h,048,1.0
ShallowMsa_048_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.86877,0.70552,3g0h,048,1.0
ShallowMsa_048_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.85581,0.71863,3g0h,048,1.0
ShallowMsa_048_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.87781,0.70212,3g0h,048,1.0
ShallowMsa_048_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,0.87168,0.68434,3g0h,048,1.0
ShallowMsa_049_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.80287,0.72762,3g0h,049,0.6
ShallowMsa_049_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.69059,0.74477,3ews,049,0.6
ShallowMsa_049_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.58226,0.61709,3ews,049,0.6
ShallowMsa_049_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.7474,0.68887,3g0h,049,0.6
ShallowMsa_049_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.84522,0.69461,3g0h,049,0.6
ShallowMsa_050_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.83187,0.69963,3g0h,050,1.0
ShallowMsa_050_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.86603,0.70739,3g0h,050,1.0
ShallowMsa_050_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.90184,0.6859,3g0h,050,1.0
ShallowMsa_050_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.80793,0.63609,3g0h,050,1.0
ShallowMsa_050_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.72979,0.58577,3g0h,050,1.0
ShallowMsa_051_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.82901,0.69849,3g0h,051,1.0
ShallowMsa_051_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.81009,0.72377,3g0h,051,1.0
ShallowMsa_051_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.84089,0.70394,3g0h,051,1.0
ShallowMsa_051_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.81296,0.69921,3g0h,051,1.0
ShallowMsa_051_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.83996,0.68236,3g0h,051,1.0
ShallowMsa_052_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.79057,0.74098,3g0h,052,0.6
ShallowMsa_052_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,0.81532,0.69841,3g0h,052,0.6
ShallowMsa_052_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.82108,0.67339,3g0h,052,0.6
ShallowMsa_052_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.66063,0.7486,3ews,052,0.6
ShallowMsa_052_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.5898,0.62024,3ews,052,0.6
ShallowMsa_053_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.80568,0.67836,3g0h,053,0.6
ShallowMsa_053_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.56558,0.68943,3ews,053,0.6
ShallowMsa_053_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.73038,0.74041,3ews,053,0.6
ShallowMsa_053_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.74281,0.72762,3g0h,053,0.6
ShallowMsa_053_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.52547,0.50628,3g0h,053,0.6
ShallowMsa_054_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.72439,0.79993,3ews,054,0.4
ShallowMsa_054_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.79749,0.74122,3g0h,054,0.4
ShallowMsa_054_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.62153,0.78746,3ews,054,0.4
ShallowMsa_054_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.75149,0.70879,3g0h,054,0.4
ShallowMsa_054_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.6695,0.68788,3ews,054,0.4
ShallowMsa_055_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.82219,0.70777,3g0h,055,1.0
ShallowMsa_055_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.79916,0.73547,3g0h,055,1.0
ShallowMsa_055_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.82994,0.71316,3g0h,055,1.0
ShallowMsa_055_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.85258,0.6884,3g0h,055,1.0
ShallowMsa_055_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,0.82837,0.70109,3g0h,055,1.0
ShallowMsa_056_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.81678,0.73129,3g0h,056,0.8
ShallowMsa_056_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.8278,0.70398,3g0h,056,0.8
ShallowMsa_056_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.83765,0.68689,3g0h,056,0.8
ShallowMsa_056_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.82814,0.70547,3g0h,056,0.8
ShallowMsa_056_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.58688,0.65361,3ews,056,0.8
ShallowMsa_057_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,0.83566,0.68116,3g0h,057,1.0
ShallowMsa_057_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.88702,0.70065,3g0h,057,1.0
ShallowMsa_057_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.87481,0.68858,3g0h,057,1.0
ShallowMsa_057_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.81947,0.65021,3g0h,057,1.0
ShallowMsa_057_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.82442,0.64059,3g0h,057,1.0
ShallowMsa_058_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.82082,0.64705,3g0h,058,0.8
ShallowMsa_058_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.78863,0.6699,3g0h,058,0.8
ShallowMsa_058_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.72354,0.59362,3g0h,058,0.8
ShallowMsa_058_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.72405,0.64469,3g0h,058,0.8
ShallowMsa_058_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.63804,0.65873,3ews,058,0.8
ShallowMsa_059_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.8068,0.73357,3g0h,059,0.6
ShallowMsa_059_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.62674,0.66951,3ews,059,0.6
ShallowMsa_059_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.57091,0.61774,3ews,059,0.6
ShallowMsa_059_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.49658,0.4586,3g0h,059,0.6
ShallowMsa_059_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.45013,0.38342,3g0h,059,0.6
ShallowMsa_060_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.56023,0.57211,3ews,060,0.4
ShallowMsa_060_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.46963,0.49922,3ews,060,0.4
ShallowMsa_060_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.56837,0.57489,3ews,060,0.4
ShallowMsa_060_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.53013,0.49698,3g0h,060,0.4
ShallowMsa_060_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.47104,0.45451,3g0h,060,0.4
ShallowMsa_061_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.89848,0.67257,3g0h,061,1.0
ShallowMsa_061_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.87696,0.67952,3g0h,061,1.0
ShallowMsa_061_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.90189,0.69492,3g0h,061,1.0
ShallowMsa_061_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.8839,0.66978,3g0h,061,1.0
ShallowMsa_061_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.9017,0.65915,3g0h,061,1.0
ShallowMsa_062_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.73443,0.71235,3g0h,062,0.6
ShallowMsa_062_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,0.50908,0.56076,3ews,062,0.6
ShallowMsa_062_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.47526,0.45943,3g0h,062,0.6
ShallowMsa_062_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.53459,0.50145,3g0h,062,0.6
ShallowMsa_062_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,0.34409,0.35198,3ews,062,0.6
ShallowMsa_063_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.61985,0.53821,3g0h,063,0.4
ShallowMsa_063_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,0.41731,0.41824,3ews,063,0.4
ShallowMsa_063_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.51896,0.55963,3ews,063,0.4
ShallowMsa_063_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.34432,0.34141,3g0h,063,0.4
ShallowMsa_063_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,0.31119,0.34604,3ews,063,0.4
ShallowMsa_064_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.88126,0.68158,3g0h,064,1.0
ShallowMsa_064_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.89045,0.68697,3g0h,064,1.0
ShallowMsa_064_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.86769,0.67279,3g0h,064,1.0
ShallowMsa_064_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.89372,0.66385,3g0h,064,1.0
ShallowMsa_064_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.88969,0.63993,3g0h,064,1.0
ShallowMsa_065_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.57624,0.64229,3ews,065,0.0
ShallowMsa_065_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,0.39138,0.40898,3ews,065,0.0
ShallowMsa_065_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.33764,0.41047,3ews,065,0.0
ShallowMsa_065_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.36573,0.36667,3ews,065,0.0
ShallowMsa_065_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,0.474,0.49165,3ews,065,0.0
ShallowMsa_066_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.64155,0.65286,3ews,066,0.0
ShallowMsa_066_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.30585,0.3102,3ews,066,0.0
ShallowMsa_066_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.47556,0.47714,3ews,066,0.0
ShallowMsa_066_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.41953,0.43868,3ews,066,0.0
ShallowMsa_066_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.26283,0.30748,3ews,066,0.0
ShallowMsa_067_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.80627,0.62577,3g0h,067,0.4
ShallowMsa_067_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,0.53599,0.56507,3ews,067,0.4
ShallowMsa_067_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.73527,0.647,3g0h,067,0.4
ShallowMsa_067_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.63212,0.66019,3ews,067,0.4
ShallowMsa_067_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.51688,0.56335,3ews,067,0.4
ShallowMsa_068_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.89073,0.68165,3g0h,068,1.0
ShallowMsa_068_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.85319,0.71313,3g0h,068,1.0
ShallowMsa_068_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.86654,0.65668,3g0h,068,1.0
ShallowMsa_068_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.87306,0.6611,3g0h,068,1.0
ShallowMsa_068_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.87611,0.65122,3g0h,068,1.0
ShallowMsa_069_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.86644,0.71684,3g0h,069,1.0
ShallowMsa_069_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.8611,0.6981,3g0h,069,1.0
ShallowMsa_069_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.86224,0.70252,3g0h,069,1.0
